 100.0     0.00    0.4065E+11    1     128^3 :  box [h^-1 Mpc], redshift, part. mass [h^-1 M_s], nspecies, n	#
objects with more than   20 particles found at linking lenght 0.20000	#
      #      x     y    z h^-1 Mpc         velocity[km/s]      lkl   mass h^-1 M_s  sigma  sigma_v  r_sph  delta  spin p.	WebID
    2734   54.8984  74.1655  73.8902   -97.0    90.6  -126.1       41  0.1666E+13  0.1384   188.8  0.2221   422.5      0.7020E-01	2
    2735   78.7938  57.0745  89.6574   108.8  -295.5   159.9       41  0.1666E+13  0.1474   184.0  0.2464   309.2      0.8073E-01	1
    2736   92.9349  18.7129  50.4889   120.4  -360.8    36.8       41  0.1666E+13  0.1440   163.0  0.2440   318.5      0.5955E-01	1
    2737   91.4277   4.6039  37.8685   257.6   321.9  -323.5       41  0.1666E+13  0.1560   145.9  0.2397   336.1      0.4628E-01	2
    2738   75.7961   3.8307  34.2180   208.5  -196.3   289.1       41  0.1666E+13  0.1565   166.4  0.2369   348.0      0.7973E-01	1
    2739   77.4078   2.6579  34.2702   253.9  -175.0   313.4       41  0.1666E+13  0.1407   173.8  0.2314   373.9      0.5080E-01	1
    2740   53.5130  10.2685  40.9033  -349.3   154.9   443.3       41  0.1666E+13  0.1227   176.4  0.2222   422.4      0.1961E-01	2
    2741   79.1224   5.5784  45.2542   -31.1  -196.7  -199.9       41  0.1666E+13  0.1652   167.8  0.2513   291.7      0.4855E-01	2
    2742   87.8395  85.3479  46.2192   -43.3   312.3  -126.4       41  0.1666E+13  0.1530   179.6  0.2374   345.9      0.5062E-01	1
    2743   62.8798  38.3134  86.2465  -393.4  -495.4    20.2       41  0.1666E+13  0.1460   210.6  0.2422   325.8      0.1087    	3
    2744   53.3738  17.0577   0.4829    -4.9    38.9  -340.3       41  0.1666E+13  0.1944   145.7  0.2652   248.1      0.1018    	1
    2745   74.1988   6.5406  96.8664  -301.9   287.0  -320.7       41  0.1666E+13  0.2739   500.7  0.3017   168.2       2.531    	3
    2746   85.9033   1.6180  26.2318   422.8   216.7   322.6       41  0.1666E+13  0.2164   203.3  0.2687   238.3      0.2389    	2
    2747   78.6923  21.1524  21.4899    -7.3  -108.3  -327.5       41  0.1666E+13  0.1512   155.7  0.2344   359.5      0.4951E-01	2
    2748   60.9271  31.6070   7.5002   -10.9  -265.7   110.7       41  0.1666E+13  0.1436   156.5  0.2348   357.5      0.2966E-01	1
    2749   56.0531  33.6554  13.4313  -209.2  -563.0   -61.8       41  0.1666E+13  0.1168   195.0  0.2251   406.3      0.5734E-01	3
    2750   68.9880   4.9448  13.5758   136.9   233.6  -142.0       41  0.1666E+13  0.1620   163.7  0.2434   321.0      0.8368E-01	1
    2751   95.0960  56.1241   4.0779  -155.6   -88.5    85.1       41  0.1666E+13  0.1470   168.6  0.2417   327.7      0.7490E-01	2
    2752   88.3020  69.6317  10.2734   -25.7   137.1   604.4       41  0.1666E+13  0.1673   298.8  0.2522   288.5      0.3441    	2
    2753   76.1611  85.1895  13.9534   176.1   292.5  -158.9       41  0.1666E+13  0.1254   194.0  0.2327   367.7      0.3305E-01	2
    2754   75.9163  84.9023  14.9553   140.0   305.1  -223.1       41  0.1666E+13  0.1526   155.4  0.2579   269.6      0.3157E-01	0
    2755   62.1352  43.4735  10.5391   -51.1  -425.7    35.6       41  0.1666E+13  0.1790   140.6  0.2616   258.2      0.1411E-01	1
    2756   90.6660   2.5702   3.7476   -64.9   155.2   837.7       41  0.1666E+13  0.2396   436.4  0.2955   179.0       1.765    	2
    2757   81.3162   6.2007   0.4818   -67.6  -327.0  -284.9       41  0.1666E+13  0.1440   161.3  0.2396   336.7      0.3544E-01	2
    2758   87.4203   3.1601   1.0450   186.5   362.7   507.3       41  0.1666E+13  0.1633   312.0  0.2403   333.6      0.2644    	2
    2759   89.4557  39.3145   9.8373   -92.9  -564.0   489.5       41  0.1666E+13  0.1752   244.9  0.2594   265.0      0.1182    	3
    2760   17.6520  71.7352  95.5514   239.8    47.9   109.8       41  0.1666E+13  0.1371   168.4  0.2331   365.6      0.6768E-01	1
    2761   13.1960  75.7030  96.8763   246.9    82.6   130.4       41  0.1666E+13  0.2035   151.3  0.2676   241.3      0.8360E-01	1
    2762   25.3094  53.4616  90.9643    53.5   -54.4    29.0       41  0.1666E+13  0.2156   151.3  0.2800   210.6      0.5798E-01	2
    2763   27.8991  13.5333  24.1974    64.6   233.3  -152.0       41  0.1666E+13  0.1342   169.2  0.2330   366.3      0.3771E-01	1
    2764   16.3395  29.3615  28.5857   451.4  -224.2  -319.0       41  0.1666E+13  0.2148   283.5  0.2789   213.1      0.3627    	2
    2765   46.1077  18.8650  39.6953   293.9   216.6    -9.8       41  0.1666E+13  0.1644   368.6  0.2407   331.9      0.3004    	3
    2766   29.8381  36.1344  30.6043   435.4  -221.9  -393.1       41  0.1666E+13  0.1557   148.7  0.2528   286.4      0.3882E-01	1
    2767   44.9692  21.8689  25.2656   -77.5   163.5   -93.5       41  0.1666E+13  0.1378   179.4  0.2417   327.8      0.4714E-01	2
    2768   36.6391  20.4739  30.2598    72.2   155.1  -135.2       41  0.1666E+13  0.1677   153.7  0.2598   263.9      0.7629E-01	1
    2769   36.5599   9.4530   7.6496  -107.9   410.8   112.2       41  0.1666E+13  0.1697   197.6  0.2333   364.9      0.5013E-01	1
    2770   35.5162  28.5257  19.7107  -370.6   244.4   -34.5       41  0.1666E+13  0.1246   219.8  0.2246   409.0      0.5544E-01	3
    2771   11.4039  18.9660   6.2499    85.2  -331.9   -63.9       41  0.1666E+13  0.1786   169.7  0.2433   321.3      0.8466E-01	1
    2772   13.5154  21.0758   9.6652   195.8  -254.8   -12.4       41  0.1666E+13  0.1876   163.9  0.2540   282.5      0.4559E-01	1
    2773   33.7845  22.2042  91.0305   449.3  -852.0  -102.2       41  0.1666E+13  0.1499   170.8  0.2418   327.3      0.8114E-01	2
    2774   36.8974   0.5308  39.2012    44.2   389.2   188.1       41  0.1666E+13  0.1820   161.2  0.2493   298.5      0.6369E-01	1
    2775   52.0036   9.4780  43.0527   142.4  -189.7   239.7       41  0.1666E+13  0.3222   389.8  0.3066   160.2       1.553    	3
    2776   23.8491  14.8532  59.8484    48.8  -425.2   274.3       41  0.1666E+13  0.1582   166.0  0.2525   287.6      0.3474E-01	2
    2777   17.8691   5.2398  48.9323    62.0  -207.4   176.2       41  0.1666E+13  0.1564   182.7  0.2389   339.6      0.1012    	2
    2778    0.2048   7.1377  38.9287  -120.7  -338.8    16.7       41  0.1666E+13  0.1445   167.7  0.2277   392.3      0.2100E-01	2
    2779   24.8893  65.0086  24.0401   213.0  -165.2   -18.7       41  0.1666E+13  0.1552   159.2  0.2384   341.6      0.2910E-01	0
    2780   34.8533  55.5536  22.3167   226.8  -289.2    99.9       41  0.1666E+13  0.2026   141.1  0.2448   315.6      0.5148E-01	1
    2781   43.1032  59.1973  23.9451  -271.2  -176.7   150.1       41  0.1666E+13  0.1798   148.1  0.2489   300.2      0.3203E-01	2
    2782    3.0246  47.4536  22.8980    63.6  -354.3  -429.8       41  0.1666E+13  0.2352   157.8  0.2859   197.6      0.2282    	2
    2783   26.1472  89.8549   1.9425  -111.4   -80.4  -150.1       41  0.1666E+13  0.2159   147.3  0.2801   210.2      0.3347E-01	2
    2784   49.2474  25.2743  20.7052  -104.4    96.5   -54.0       41  0.1666E+13  0.1285   169.5  0.2358   353.0      0.2269E-01	2
    2785   70.1847  36.5184  20.9555  -156.1  -539.4  -346.3       41  0.1666E+13  0.1671   160.2  0.2506   293.9      0.7294E-01	3
    2786   92.8033  54.1275  26.4025    72.7   -84.1  -275.3       41  0.1666E+13  0.1470   165.6  0.2533   284.7      0.6525E-01	1
    2787   72.4696  98.1112  30.6908   199.2   258.8   156.0       41  0.1666E+13  0.1561   165.8  0.2444   317.0      0.1483    	1
    2788   58.0951  35.5238  41.0270  -144.3  -344.2   -49.3       41  0.1666E+13  0.2533   184.0  0.2624   256.0      0.2616    	2
    2789   37.3936  91.1680  53.5205    74.5   354.8    70.4       41  0.1666E+13  0.1315   175.9  0.2418   327.4      0.2282E-01	1
    2790   31.3930  57.9566  58.3679    49.3   -29.4   -96.2       41  0.1666E+13  0.1436   179.0  0.2384   341.6      0.5196E-01	1
    2791   31.8778  99.2827  60.5789    79.4   172.7  -146.0       41  0.1666E+13  0.1764   145.8  0.2633   253.5      0.1627E-01	1
    2792   26.9763  81.2279  73.7383   137.4   383.7   199.1       41  0.1666E+13  0.2192   140.5  0.2767   218.3      0.5762E-01	1
    2793   26.8499   9.6942  81.4396   559.6   839.5   337.0       41  0.1666E+13  0.2393   328.2  0.2581   269.2      0.3197    	2
    2794    6.3101  11.3914  96.8613   -50.9    33.6   406.4       41  0.1666E+13  0.1249   177.6  0.2270   395.8      0.4559E-01	3
    2795   30.7032  15.9786  85.7639   612.5  -178.5    98.7       41  0.1666E+13  0.1423   155.1  0.2368   348.8      0.5100E-01	2
    2796   36.6590  45.2526  26.3455  -286.6 -1016.4   -57.1       41  0.1666E+13  0.1574   317.5  0.2479   303.7      0.5880    	3
    2797   10.0499  46.8787  40.1591   100.7  -162.0  -201.2       41  0.1666E+13  0.1239   187.8  0.2436   320.2      0.4332E-01	1
    2798   15.8078  84.4468  36.0749   -44.5   285.5    13.5       41  0.1666E+13  0.1544   156.8  0.2492   299.0      0.5375E-01	1
    2799   91.8968   4.5328  28.8917   303.3  -349.9   165.5       40  0.1626E+13  0.2056   182.0  0.2567   266.8      0.8942E-01	2
    2800   56.8580  49.1992  55.2149   103.3  -153.2  -246.1       40  0.1626E+13  0.1427   157.4  0.2438   311.5      0.2037E-01	1
    2801   90.3699  76.8336  64.6060    58.2   249.9   -16.9       40  0.1626E+13  0.1277   168.9  0.2296   373.2      0.2175E-01	0
    2802   91.1997  85.9751  66.3518    14.2   379.6    -5.3       40  0.1626E+13  0.1642   157.3  0.2488   293.2      0.4184E-01	1
    2803   56.1681  56.4508  46.5061  -139.9  -418.1  -169.9       40  0.1626E+13  0.2175   247.5  0.2722   223.6      0.4124    	2
    2804   52.6486  87.0793  61.9668   261.3   303.1  -151.7       40  0.1626E+13  0.2418   138.7  0.2531   278.4      0.4063E-01	2
    2805   59.1746  17.2768  78.0362    59.1  -368.4   305.4       40  0.1626E+13  0.1557   180.6  0.2374   337.4      0.7978E-01	2
    2806   62.6644  27.0890  58.0954  -122.2  -696.2   165.3       40  0.1626E+13  0.1442   162.1  0.2457   304.5      0.3945E-01	2
    2807   55.8366  29.4814  74.4161    54.8  -445.8   212.5       40  0.1626E+13  0.2134   149.2  0.2594   258.5      0.4292E-01	0
    2808   99.2369  15.6198  56.7687   148.2   -55.9  -461.1       40  0.1626E+13  0.1627   132.9  0.2419   319.2      0.2784E-01	2
    2809   75.2259  12.9387  63.3973  -378.6    86.3   -86.5       40  0.1626E+13  0.1461   164.7  0.2474   298.0      0.1820E-01	1
    2810   61.3658  49.3275  76.5037   -38.2  -323.6   252.3       40  0.1626E+13  0.1953   142.6  0.2607   254.6      0.3835E-01	1
    2811   94.1271  95.3092  82.7881    70.9   403.0    79.4       40  0.1626E+13  0.2311   140.4  0.2555   270.7      0.5808E-01	1
    2812   83.3219  51.1151  93.9660    43.6  -282.9    97.3       40  0.1626E+13  0.1555   140.3  0.2493   291.4      0.6016E-01	2
    2813   50.2195  71.6765  88.7179  -189.7    22.2   -33.9       40  0.1626E+13  0.1833   147.5  0.2613   252.9      0.2298E-01	1
    2814   56.8756  25.2725  41.8660  -163.5  -243.3   131.5       40  0.1626E+13  0.2064   149.4  0.2772   211.8      0.5618E-01	2
    2815   70.0652   2.7761  41.4380   139.4   399.9   189.9       40  0.1626E+13  0.2025   122.7  0.2696   230.1      0.2104E-01	2
    2816   57.2109   8.5421  51.0966   181.9  -329.2    91.0       40  0.1626E+13  0.1762   145.4  0.2560   268.9      0.6949E-01	2
    2817   52.8914  52.7458  46.0025   357.1  -108.1  -178.5       40  0.1626E+13  0.1743   149.3  0.2597   257.6      0.7576E-01	2
    2818   54.0260  68.8399  71.5765    14.6   233.9  -208.1       40  0.1626E+13  0.2782   257.7  0.2764   213.5      0.9978    	3
    2819   63.2170   9.8959  85.9665   213.5   375.8   -54.6       40  0.1626E+13  0.2211   153.8  0.2536   276.6      0.1744    	1
    2820   57.9501  27.4148  22.5660  -268.8    -2.1   -90.9       40  0.1626E+13  0.1423   161.7  0.2364   341.8      0.4094E-01	1
    2821   91.5197  11.3426   2.4929    62.0  -236.4    86.2       40  0.1626E+13  0.1418   169.4  0.2442   310.2      0.7623E-01	1
    2822   86.8943  37.3133   3.9921   -15.6  -220.1   347.2       40  0.1626E+13  0.1422   154.5  0.2406   324.3      0.5091E-01	2
    2823   92.2606  87.5342  11.5979   178.6   355.0    39.1       40  0.1626E+13  0.1810   155.8  0.2609   254.0      0.6294E-01	2
    2824   88.8167  87.1317  12.2056   336.0   290.5  -143.6       40  0.1626E+13  0.1168   183.7  0.2310   366.4      0.2315E-01	1
    2825   97.0604  34.6339  42.7143   127.6  -293.6   -15.2       40  0.1626E+13  0.1172   197.8  0.2272   385.5      0.3342E-01	0
    2826   84.9259   2.6664   0.5754   224.5   402.9  -201.9       40  0.1626E+13  0.1646   269.0  0.2513   284.4      0.1893    	2
    2827   57.8205  12.7670  80.1659  -131.9   645.2    14.7       40  0.1626E+13  0.1641   159.3  0.2520   282.0      0.4251E-01	2
    2828   18.2441  82.7450  92.3916   240.0     7.3   204.5       40  0.1626E+13  0.1411   178.5  0.2402   325.8      0.3687E-01	2
    2829   14.7420  87.0230  95.4384   316.7   134.7   223.8       40  0.1626E+13  0.1363   187.5  0.2345   350.5      0.4542E-01	2
    2830   28.6689  59.8393  99.2048  -231.9  -131.6     2.9       40  0.1626E+13  0.1261   192.2  0.2160   448.7      0.8247E-01	2
    2831   22.8765  35.8841  39.5380   236.7  -169.7  -498.8       40  0.1626E+13  0.1681   140.1  0.2432   313.8      0.2179E-01	1
    2832   43.5456  33.2759  26.3959  -311.2  -207.4  -165.4       40  0.1626E+13  0.2041   128.7  0.2611   253.5      0.4754E-01	2
    2833   42.0258  34.8469  27.3366  -389.1  -176.8  -185.0       40  0.1626E+13  0.2017   152.8  0.2646   243.6      0.7066E-01	2
    2834    0.8641   2.7703   9.0736   -37.6   390.2   171.9       40  0.1626E+13  0.2356   811.3  0.2679   234.6       6.008    	2
    2835   29.9386  98.8214  40.3964   -44.4   223.9   172.4       40  0.1626E+13  0.1714   198.6  0.2635   246.5      0.1518    	3
    2836   12.3878   1.7720  49.2663   284.7   158.9  -151.5       40  0.1626E+13  0.1690   141.0  0.2602   256.2      0.3948E-01	2
    2837   40.8625  36.6243  48.9840    -1.4  -232.6  -261.0       40  0.1626E+13  0.1874   155.5  0.2558   269.8      0.2055E-01	1
    2838   47.6216  12.4513  63.8581   444.0  -136.3   196.9       40  0.1626E+13  0.1601   151.2  0.2549   272.7      0.6530E-01	2
    2839   40.6795  17.9175  47.8768   328.3   -80.9   -89.7       40  0.1626E+13  0.1513   180.1  0.2352   347.2      0.8658E-01	1
    2840   48.2604  25.9907  74.4900    37.7  -475.6   296.6       40  0.1626E+13  0.1762   167.5  0.2610   253.7      0.6185E-01	1
    2841   27.2877  99.3774  41.0470   132.4   244.9  -119.1       40  0.1626E+13  0.1553   148.0  0.2362   342.7      0.4435E-01	1
    2842    0.3134  27.0515  69.3042   -87.8  -309.7    22.5       40  0.1626E+13  0.1989   156.1  0.2533   277.6      0.3678E-01	1
    2843    7.5671  63.3906   7.7440    96.7    84.7  -215.1       40  0.1626E+13  0.1460   172.1  0.2269   386.6      0.7228E-01	1
    2844   16.9472  74.1309  23.6341    83.7   121.6   -67.4       40  0.1626E+13  0.1584   177.7  0.2375   336.9      0.9666E-01	1
    2845   41.3982  57.3559   4.5667  -361.1  -280.2    -5.2       40  0.1626E+13  0.1591   164.1  0.2419   318.9      0.3468E-01	2
    2846   41.5729  63.8732   9.8092  -285.5  -166.5    21.5       40  0.1626E+13  0.1401   176.5  0.2214   416.3      0.2706E-01	0
    2847   10.1014  46.5128  10.6637    62.9  -136.9    58.0       40  0.1626E+13  0.1537   150.9  0.2343   351.2      0.2514E-01	1
    2848    6.6550  95.4415  23.6915  -282.2   450.1   -69.1       40  0.1626E+13  0.1680   159.2  0.2338   353.4      0.2873E-01	1
    2849   37.1184  47.2345  23.0487     6.4  -370.8   525.3       40  0.1626E+13  0.1499   185.1  0.2404   325.1      0.7583E-01	2
    2850   59.1115  94.1193  25.3637    81.5   217.0    18.3       40  0.1626E+13  0.2708   159.7  0.2850   194.6      0.2376    	1
    2851   57.3690  94.7714  29.3288   -96.6   409.0   239.7       40  0.1626E+13  0.1996   176.9  0.2478   296.8      0.7452E-01	1
    2852   56.6305  96.4603  31.4385   -19.7   267.6   -21.0       40  0.1626E+13  0.1670   161.3  0.2513   284.3      0.6900E-01	2
    2853   92.4880  84.2223  33.3668    20.6   381.6  -193.9       40  0.1626E+13  0.1323   182.9  0.2449   307.4      0.7578E-02	1
    2854   63.6708  71.1050  34.3538  -112.1    23.8     4.1       40  0.1626E+13  0.1641   144.0  0.2648   243.1      0.3271E-01	2
    2855   85.7472  92.7027  42.8282   -55.0   432.8  -350.2       40  0.1626E+13  0.1374   170.4  0.2336   354.5      0.5685E-01	2
    2856    4.2773  50.5193  26.2038   129.7   -64.0  -394.6       40  0.1626E+13  0.1345   177.3  0.2243   400.3      0.5605E-01	2
    2857    1.5133  70.3919  60.1376    54.5   212.0    46.1       40  0.1626E+13  0.1165   195.2  0.2253   395.0      0.4878E-01	0
    2858   46.0766  88.7445  62.5534    38.1   316.1   -11.7       40  0.1626E+13  0.2864   136.3  0.2698   229.7      0.2062E-01	1
    2859   37.9905  10.7501   0.4877  -167.7   440.2   -68.1       40  0.1626E+13  0.1802   149.5  0.2813   202.6      0.1060    	1
    2860   36.7529  31.3935  97.7676   -44.3  -662.4   275.6       40  0.1626E+13  0.1793   154.9  0.2539   275.6      0.7361E-01	1
    2861   16.0197  42.3874  84.8237   158.7   -76.8    62.3       40  0.1626E+13  0.1346   200.3  0.2441   310.3      0.1613    	1
    2862   15.5467  41.9413  84.7205   285.4  -101.6    73.0       40  0.1626E+13  0.1390   173.8  0.2423   317.3      0.9568E-01	1
    2863   38.0060  40.8897  31.4671  -629.7    45.6  -556.9       40  0.1626E+13  0.1157   185.4  0.2164   445.9      0.2031E-01	3
    2864   47.7212  50.0472  43.7919   -56.5  -165.5  -400.6       40  0.1626E+13  0.1523   176.0  0.2424   317.1      0.1480    	2
    2865   45.9844  63.3408  32.5927  -164.3    -5.2  -105.4       40  0.1626E+13  0.1007   195.7  0.2054   521.7      0.3753E-01	3
    2866   19.5776  60.3804  38.2561   246.9     1.6   -91.3       40  0.1626E+13  0.1128   179.8  0.2255   394.0      0.2017E-01	1
    2867   40.4821  74.2809  38.7830   -77.3   -19.1  -128.3       40  0.1626E+13  0.1609   158.9  0.2402   326.0      0.4156E-01	2
    2868   18.4324  83.4187  48.1828   -55.6   314.5    -3.5       40  0.1626E+13  0.1188   184.5  0.1954   606.2      0.3344E-01	1
    2869   56.3345  79.2522  52.1838   -21.6   332.8   219.9       39  0.1585E+13  0.1141   177.3  0.2209   408.7      0.3058E-01	2
    2870   57.7405  83.4669  61.4611  -120.4   850.5  -273.5       39  0.1585E+13  0.1620   190.5  0.2396   320.0      0.7564E-01	2
    2871   59.1765  99.1749  51.1979  -151.6   591.8   238.9       39  0.1585E+13  0.1759   146.7  0.2453   298.1      0.3446E-01	2
    2872   51.8461  93.9407  54.0985   136.6   425.1   110.8       39  0.1585E+13  0.1251   201.1  0.2305   359.7      0.3894E-01	1
    2873   68.7249  97.5168  61.6750  -253.6   437.1  -117.8       39  0.1585E+13  0.2239   134.7  0.2696   224.4      0.2952E-01	1
    2874   64.7801  28.2936  60.9143   -42.8  -436.5     5.8       39  0.1585E+13  0.1506   155.4  0.2343   342.5      0.9173E-01	2
    2875   72.0370  30.8657  62.6300  -124.9  -270.0   428.2       39  0.1585E+13  0.1919   141.6  0.2677   229.2      0.5236E-01	2
    2876   92.2217  28.6212  62.0807  -212.2  -440.7    59.9       39  0.1585E+13  0.1265   185.8  0.2307   358.8      0.6991E-01	1
    2877   87.9030  18.5637  67.8561  -175.1     4.0   -28.1       39  0.1585E+13  0.1072   182.7  0.1991   558.6      0.2231E-01	1
